ID,CLASS
5004694,0
5004700,0
5004704,0
5004705,0
5004706,1
5004707,0
5004708,0
5004709,0
5004710,1
5004711,1
5004712,0
5004713,1
5004714,1
5004717,0
5004720,0
5004722,1
5004723,1
5004724,0
5004726,0
5004727,0
5004728,1
5004733,0
5004735,1
5004736,0
5004737,0
5004738,1
5004739,1
5004741,0
5004742,0
5004743,0
5004744,1
5004745,0
5004746,1
5004748,0
5004751,0
5004752,1
5004754,0
5004755,1
5004756,0
5004757,0
5004759,1
5004764,1
5004765,1
5004766,1
5004767,1
5004768,0
5004772,1
5004773,1
5004774,0
5004775,0
5004776,0
5004777,0
5004778,1
5004780,1
5004781,0
5004782,0
5004783,0
5004784,1
5004785,1
5004786,0
5004787,1
5004789,0
5004790,0
5004791,1
5004793,0
5004794,1
5004802,1
5004803,1
5004804,1
5004805,0
5004806,0
5004807,0
5004808,0
5004810,1
5004813,1
5004814,1
5004815,1
5004816,1
5004817,1
5004820,1
5004821,0
5004823,1
5004828,0
5004829,0
5004836,0
5004837,1
5004838,0
5004844,1
5004847,1
5004848,1
5004849,0
5004850,0
5004851,0
5004852,1
5004859,0
5004860,0
5004861,0
5004862,0
5004863,0
5004864,1
5004865,1
5004866,1
5004867,1
5004868,1
5004869,1
5004870,1
5004873,0
5004874,0
5004876,0
5004877,0
5004878,0
5004879,0
5004881,0
5004883,0
5004885,1
5004886,1
5004887,0
5004888,0
5004889,0
5004890,1
5004891,0
5004892,1
5004893,1
5004895,1
5004896,1
5004897,1
5004898,1
5004899,1
5004900,0
5004901,0
5004902,1
5004903,0
5004904,0
5004905,0
5004906,0
5004907,0
5004908,0
5004909,1
5004910,1
5004911,1
5004912,0
5004913,0
5004914,1
5004915,1
5004916,0
5004917,0
5004918,1
5004919,0
5004920,1
5004921,1
5004922,0
5004923,1
5004924,0
5004925,0
5004927,1
5004928,0
5004929,0
5004930,0
5004931,0
5004933,0
5004934,1
5004937,1
5004938,1
5004939,1
5004943,1
5004945,1
5004948,0
5004949,1
5004950,0
5004953,1
5004955,0
5004957,1
5004958,1
5004959,0
5004960,0
5004961,1
5004963,0
5004964,0
5004965,0
5004966,0
5004967,0
5004968,0
5004969,1
5004970,0
5004971,1
5004973,0
5004974,1
5004975,0
5004977,1
5004978,0
5004979,0
5004980,0
5004981,0
5004982,0
5004985,0
5004987,1
5004989,1
5004990,0
5004996,0
5004997,0
5004999,0
5005000,1
5005001,1
5005002,1
5005003,1
5005004,1
5005005,1
5005007,1
5005008,1
5005012,1
5005013,0
5005014,0
5005015,0
5005016,0
5005017,1
5005018,1
5005019,0
5005020,0
5005021,0
5005025,0
5005026,0
5005027,0
5005028,0
5005029,0
5005030,1
5005031,0
5005032,0
5005034,1
5005035,1
5005036,1
5005037,0
5005038,0
5005039,0
5005040,0
5005041,0
5005042,0
5005043,0
5005044,0
5005045,1
5005046,1
5005047,0
5005049,0
5005050,0
5005051,0
5005052,0
5005053,0
5005054,0
5005055,0
5005057,0
5005058,1
5005059,1
5005060,0
5005062,1
5005063,0
5005064,0
5005065,0
5005066,1
5005067,1
5005068,1
5005069,0
5005071,1
5005072,1
5005073,1
5005074,0
5005075,0
5005076,0
5005077,1
5005079,1
5005080,1
5005082,1
5005084,1
5005085,1
5005086,1
5005087,1
5005088,1
5005093,0
5005094,1
5005095,0
5005097,0
5005098,0
5005099,0
5005100,1
5005101,1
5005104,0
5005105,0
5005106,1
5005108,1
5005109,0
5005110,0
5005111,1
5005113,0
5005115,0
5005116,0
5005118,0
5005119,1
5005121,0
5005122,1
5005123,1
5005124,1
5005125,1
5005126,1
5005127,1
5005128,1
5005129,1
5005130,1
5005131,1
5005132,0
5005133,0
5005134,0
5005135,0
5005136,0
5005137,0
5005138,0
5005139,1
5005140,1
5005141,0
5005143,0
5005144,1
5005145,0
5005146,0
5005147,0
5005154,1
5005155,1
5005156,1
5005157,1
5005158,0
5005159,0
5005160,0
5005161,0
5005162,0
5005163,1
5005164,0
5005165,0
5005166,0
5005167,1
5005168,0
5005169,1
5005172,0
5005173,0
5005174,0
5005175,1
5005176,0
5005177,0
5005178,0
5005179,1
5005180,1
5005181,1
5005182,1
5005183,0
5005185,1
5005187,0
5005188,0
5005191,0
5005193,1
5005194,0
5005195,0
5005196,1
5005197,1
5005198,1
5005199,0
5005200,1
5005201,1
5005202,1
5005203,0
5005204,1
5005205,0
5005206,1
5005207,1
5005208,1
5005210,0
5005211,0
5005212,0
5005213,0
5005214,0
5005215,0
5005217,1
5005219,1
5005222,1
5005223,1
5005224,0
5005225,1
5005226,1
5005227,0
5005228,1
5005229,0
5005230,1
5005232,1
5005234,1
5005235,1
5005236,1
5005238,0
5005239,1
5005240,1
5005241,0
5005242,1
5005243,1
5005244,0
5005245,0
5005246,1
5005247,0
5005248,0
5005249,0
5005250,0
5005257,0
5005258,0
5005259,0
5005261,1
5005262,1
5005263,1
5005264,1
5005267,1
5005269,0
5005270,0
5005271,0
5005272,0
5005273,1
5005274,1
5005275,1
5005276,1
5005277,1
5005278,0
5005279,0
5005280,0
5005281,0
5005282,1
5005283,0
5005284,0
5005285,1
5005286,1
5005287,1
5005289,1
5005290,1
5005291,1
5005292,0
5005293,1
5005294,1
5005295,0
5005296,0
5005297,1
5005298,0
5005299,0
5005300,1
5005302,1
5005303,0
5005304,1
5005305,0
5005306,0
5005308,0
5005309,0
5005310,0
5005312,0
5005313,0
5005315,1
5005316,1
5005317,1
5005318,1
5005319,1
5005321,1
5005322,0
5005323,0
5005324,1
5005325,1
5005326,1
5005328,1
5005329,1
5005331,0
5005332,0
5005333,1
5005334,1
5005335,0
5005336,0
5005337,0
5005338,1
5005339,0
5005340,0
5005341,0
5005342,0
5005343,1
5005344,0
5005345,0
5005346,0
5005347,0
5005348,1
5005349,1
5005350,1
5005351,1
5005352,0
5005353,1
5005354,1
5005355,1
5005356,1
5005357,0
5005358,0
5005359,0
5005360,1
5005361,1
5005362,1
5005363,1
5005369,0
5005370,0
5005371,1
5005372,1
5005373,0
5005374,0
5005375,0
5005377,1
5005378,1
5005379,1
5005380,1
5005381,0
5005386,0
5005387,0
5005388,0
5005389,0
5005390,1
5005391,0
5005392,1
5005394,1
5005396,0
5005397,1
5005398,0
5005399,1
5005401,1
5005402,1
5005406,1
5005407,1
5005408,0
5005411,1
5005412,0
5005414,1
5005416,0
5005417,1
5005418,0
5005419,1
5005421,1
5005424,0
5005427,1
5005429,0
5005432,0
5005433,0
5005434,0
5005435,0
5005436,0
5005437,0
5005439,0
5005440,0
5005441,0
5005442,0
5005443,0
5005444,0
5005445,0
5005446,0
5005447,0
5005448,0
5005449,0
5005450,0
5005451,0
5005452,0
5005454,1
5005455,1
5005456,1
5005457,1
5005458,1
5005459,1
5005460,1
5005461,1
5005462,1
5005463,1
5005465,1
5005466,1
5005467,1
5005468,1
5005469,1
5005470,1
5005471,1
5005472,0
5005473,0
5005474,1
5005478,1
5005479,0
5005480,1
5005481,1
5005483,0
5005484,0
5005486,0
5005487,0
5005489,0
5005490,0
5005491,0
5005492,0
5005493,0
5005494,1
5005495,0
5005496,0
5005497,0
5005500,1
5005501,0
5005502,0
5005503,0
5005504,0
5005505,0
5005506,0
5005507,0
5005509,1
5005510,0
5005511,0
5005512,0
5005517,1
5005518,0
5005519,0
5005521,1
5005522,0
5005523,0
5005524,0
5005525,1
5005526,1
5005527,1
5005528,1
5005529,0
5005530,0
5005531,0
5005532,0
5005533,1
5005537,1
5005538,1
5005539,1
5005540,0
5005541,0
5005542,0
5005543,1
5005544,1
5005545,0
5005546,1
5005547,0
5005548,0
5005551,1
5005553,1
5005554,1
5005555,1
5005557,0
5005558,0
5005559,1
5005560,1
5005561,0
5005562,0
5005565,0
5005566,0
5005570,1
5005571,1
5005572,0
5005573,0
5005574,1
5005575,1
5005576,1
5005577,1
5005578,1
5005579,1
5005581,1
5005582,1
5005583,0
5005584,0
5005585,0
5005586,0
5005587,1
5005588,1
5005589,0
5005590,0
5005591,0
5005592,0
5005593,1
5005594,1
5005595,1
5005596,0
5005597,0
5005598,0
5005599,1
5005600,1
5005601,0
5005603,0
5005604,0
5005605,1
5005606,0
5005607,1
5005608,1
5005609,0
5005610,0
5005611,0
5005613,1
5005614,0
5005616,0
5005617,0
5005618,1
5005619,1
5005620,0
5005621,1
5005623,1
5005625,1
5005626,1
5005627,1
5005628,1
5005630,0
5005631,1
5005633,0
5005634,1
5005635,1
5005636,1
5005637,1
5005638,0
5005639,0
5005641,1
5005644,0
5005645,1
5005646,0
5005647,1
5005648,0
5005651,1
5005652,0
5005653,1
5005654,0
5005655,1
5005656,0
5005659,0
5005660,0
5005661,0
5005662,0
5005663,0
5005668,0
5005669,1
5005670,0
5005671,0
5005672,0
5005673,1
5005676,0
5005678,1
5005679,1
5005681,0
5005682,1
5005683,0
5005685,0
5005686,0
5005687,0
5005689,0
5005690,1
5005691,0
5005693,0
5005697,1
5005700,0
5005701,0
5005702,1
5005703,1
5005704,0
5005705,0
5005706,0
5005707,1
5005709,1
5005710,0
5005712,1
5005713,0
5005714,0
5005715,0
5005716,0
5005717,1
5005718,0
5005723,0
5005724,0
5005725,0
5005726,0
5005727,0
5005728,0
5005729,0
5005731,0
5005732,1
5005733,1
5005734,0
5005735,0
5005736,0
5005737,1
5005738,0
5005739,1
5005742,1
5005743,1
5005745,0
5005746,1
5005747,0
5005749,1
5005750,0
5005751,0
5005752,1
5005753,1
5005757,0
5005758,1
5005759,0
5005760,0
5005761,0
5005762,0
5005763,0
5005764,0
5005765,1
5005766,0
5005767,0
5005771,1
5005772,0
5005773,1
5005774,0
5005775,0
5005776,0
5005777,1
5005778,1
5005779,1
5005780,1
5005781,1
5005782,1
5005783,1
5005784,0
5005787,0
5005789,0
5005790,1
5005791,1
5005792,1
5005793,0
5005794,1
5005795,1
5005796,1
5005797,0
5005798,0
5005799,0
5005800,1
5005801,0
5005802,0
5005803,1
5005804,1
5005805,1
5005808,0
5005809,1
5005810,1
5005812,1
5005813,1
5005814,1
5005815,0
5005816,0
5005817,0
5005821,0
5005823,0
5005824,0
5005826,0
5005827,0
5005828,1
5005829,1
5005830,1
5005831,0
5005832,0
5005833,1
5005835,0
5005836,0
5005837,0
5005839,1
5005840,1
5005841,1
5005842,1
5005843,0
5005844,1
5005845,1
5005846,1
5005847,0
5005848,0
5005850,1
5005851,1
5005852,1
5005853,0
5005854,0
5005855,0
5005856,0
5005857,1
5005858,1
5005859,0
5005863,0
5005864,1
5005867,1
5005869,0
5005870,0
5005871,1
5005873,1
5005874,0
5005875,0
5005876,0
5005877,1
5005883,1
5005884,1
5005886,1
5005887,1
5005888,0
5005889,0
5005890,1
5005891,1
5005894,0
5005895,0
5005896,0
5005897,1
5005899,0
5005901,0
5005902,1
5008804,1
5008805,1
5008806,1
5008808,0
5008809,1
5008810,1
5008811,1
5008812,0
5008813,0
5008814,0
5008815,0
5008819,1
5008820,1
5008821,0
5008822,1
5008823,0
5008824,0
5008825,0
5008826,0
5008827,0
5008830,0
5008831,0
5008832,0
5008834,1
5008835,1
5008836,1
5008837,1
5008838,0
5008839,0
5008840,1
5008841,0
5008842,0
5008843,0
5008844,0
5008846,0
5008847,0
5008849,0
5008850,0
5008851,0
5008852,0
5008853,0
5008854,0
5008855,1
5008856,0
5008857,1
5008858,0
5008859,0
5008860,0
5008861,0
5008862,0
5008863,0
5008864,0
5008865,0
5008866,0
5008867,0
5008868,0
5008870,0
5008872,0
5008873,1
5008874,1
5008875,1
5008876,1
5008877,0
5008878,0
5008879,1
5008880,0
5008881,1
5008882,1
5008884,1
5008888,0
5008889,0
5008890,0
5008891,1
5008892,1
5008893,1
5008894,1
5008895,1
5008896,1
5008897,1
5008898,1
5008899,1
5008900,1
5008901,1
5008902,0
5008903,1
5008904,0
5008905,1
5008906,0
5008907,1
5008908,0
5008909,1
5008910,0
5008911,1
5008912,0
5008913,1
5008914,0
5008915,1
5008916,0
5008917,1
5008918,0
5008919,1
5008920,0
5008921,1
5008922,0
5008923,1
5008924,1
5008925,1
5008926,0
5008927,1
5008928,0
5008929,1
5008930,0
5008931,1
5008932,0
5008933,1
5008934,1
5008935,1
5008936,1
5008937,0
5008938,1
5008939,1
5008940,0
5008941,1
5008942,0
5008943,1
5008944,0
5008945,0
5008946,0
5008947,1
5008948,1
5008949,1
5008950,1
5008951,1
5008952,1
5008953,1
5008954,0
5008955,0
5008956,1
5008957,1
5008958,0
5008959,0
5008960,0
5008962,0
5008963,1
5008966,0
5008967,0
5008971,0
5008973,0
5008974,0
5008975,0
5008976,0
5008977,0
5008978,0
5008979,1
5008980,0
5008981,1
5008983,1
5008984,1
5008986,1
5008987,1
5008988,1
5008991,0
5008992,1
5008993,0
5008994,0
5008995,0
5008998,1
5008999,1
5009000,0
5009001,0
5009002,0
5009005,0
5009006,0
5009007,0
5009008,0
5009009,0
5009010,0
5009012,0
5009014,0
5009016,1
5009018,1
5009019,0
5009020,0
5009022,1
5009023,1
5009024,0
5009025,1
5009027,0
5009028,0
5009029,1
5009031,1
5009032,1
5009033,1
5009034,0
5009035,0
5009036,1
5009037,1
5009038,0
5009039,1
5009040,1
5009042,0
5009043,0
5009044,0
5009045,0
5009046,0
5009047,0
5009050,0
5009051,0
5009052,0
5009053,0
5009055,1
5009056,0
5009057,0
5009058,1
5009060,0
5009062,1
5009063,1
5009064,1
5009065,1
5009066,0
5009067,0
5009068,1
5009069,0
5009070,1
5009071,0
5009072,1
5009074,0
5009075,0
5009078,1
5009079,1
5009080,0
5009081,0
5009083,1
5009084,0
5009088,0
5009089,0
5009090,0
5009092,0
5009094,0
5009095,0
5009096,1
5009097,0
5009098,1
5009099,0
5009100,0
5009103,1
5009104,1
5009105,1
5009106,1
5009108,0
5009109,0
5009110,0
5009116,0
5009117,1
5009118,0
5009120,0
5009122,0
5009123,1
5009124,0
5009125,1
5009126,0
5009127,1
5009128,0
5009129,0
5009130,1
5009131,0
5009133,1
5009134,1
5009135,0
5009136,0
5009137,0
5009138,0
5009139,0
5009140,0
5009141,1
5009142,0
5009143,0
5009144,0
5009145,1
5009146,1
5009147,0
5009149,0
5009150,1
5009151,1
5009152,1
5009153,1
5009154,1
5009155,1
5009156,1
5009157,1
5009158,1
5009159,1
5009160,1
5009161,1
5009162,1
5009163,0
5009164,0
5009165,0
5009166,0
5009168,0
5009170,0
5009177,0
5009178,0
5009179,1
5009180,0
5009181,0
5009182,1
5009183,1
5009186,0
5009187,0
5009188,0
5009189,0
5009190,1
5009191,0
5009192,0
5009193,0
5009195,0
5009196,0
5009198,0
5009201,0
5009202,0
5009203,1
5009204,0
5009205,1
5009206,0
5009207,0
5009208,1
5009209,0
5009210,0
5009213,1
5009215,0
5009216,0
5009217,0
5009220,1
5009222,0
5009223,0
5009224,1
5009225,1
5009226,0
5009227,0
5009232,1
5009233,0
5009234,1
5009236,0
5009238,1
5009239,0
5009240,1
5009241,0
5009242,1
5009243,0
5009244,1
5009246,1
5009247,0
5009248,0
5009249,1
5009250,0
5009251,1
5009252,0
5009253,1
5009255,0
5009257,0
5009258,0
5009260,1
5009261,1
5009262,0
5009263,0
5009264,0
5009265,1
5009266,0
5009267,0
5009268,1
5009269,1
5009270,0
5009271,0
5009272,0
5009274,0
5009275,1
5009276,0
5009277,0
5009278,1
5009279,0
5009280,0
5009281,0
5009284,1
5009285,0
5009286,0
5009287,0
5009289,0
5009290,1
5009291,0
5009292,0
5009293,1
5009294,1
5009295,1
5009296,0
5009297,0
5009299,0
5009300,0
5009301,0
5009302,0
5009303,0
5009304,1
5009305,0
5009306,0
5009307,0
5009308,1
5009309,0
5009310,0
5009311,0
5009312,1
5009313,1
5009314,0
5009315,0
5009316,0
5009317,0
5009318,0
5009319,1
5009325,0
5009327,0
5009328,0
5009329,0
5009330,1
5009331,0
5009332,0
5009333,1
5009335,0
5009336,0
5009337,0
5009338,0
5009339,0
5009340,0
5009341,0
5009342,0
5009343,0
5009344,0
5009345,0
5009346,0
5009349,0
5009354,0
5009355,0
5009358,1
5009359,0
5009360,0
5009361,1
5009362,0
5009363,0
5009364,0
5009365,0
5009366,1
5009367,0
5009368,0
5009369,0
5009370,0
5009371,0
5009372,0
5009373,0
5009378,1
5009379,0
5009380,0
5009381,0
5009382,0
5009383,0
5009384,0
5009386,1
5009387,0
5009389,0
5009391,0
5009392,0
5009393,1
5009394,0
5009395,0
5009396,1
5009397,1
5009398,0
5009399,1
5009400,1
5009401,1
5009402,0
5009403,1
5009404,0
5009405,1
5009406,1
5009408,0
5009410,1
5009415,0
5009416,0
5009417,0
5009418,0
5009419,1
5009420,0
5009421,1
5009423,0
5009424,1
5009425,0
5009426,0
5009427,0
5009428,0
5009429,0
5009431,0
5009435,0
5009436,1
5009437,0
5009438,1
5009439,1
5009440,1
5009441,0
5009442,0
5009443,0
5009444,0
5009445,0
5009447,0
5009448,0
5009450,1
5009451,1
5009452,1
5009453,0
5009454,1
5009455,1
5009456,1
5009457,0
5009458,1
5009459,0
5009460,0
5009465,1
5009466,0
5009468,1
5009469,0
5009470,0
5009471,1
5009472,0
5009473,0
5009480,0
5009481,0
5009482,0
5009484,1
5009485,0
5009487,1
5009488,1
5009489,1
5009490,0
5009492,1
5009493,1
5009494,0
5009495,1
5009497,0
5009498,0
5009499,1
5009500,1
5009501,0
5009502,0
5009503,0
5009507,0
5009508,0
5009509,0
5009510,0
5009512,0
5009513,0
5009515,0
5009516,1
5009517,1
5009518,0
5009519,0
5009521,0
5009523,0
5009524,0
5009525,0
5009526,1
5009527,0
5009529,1
5009530,0
5009531,1
5009533,0
5009534,0
5009535,1
5009536,1
5009537,1
5009540,0
5009541,1
5009543,1
5009545,0
5009546,0
5009548,0
5009551,0
5009553,0
5009554,1
5009555,1
5009556,0
5009557,0
5009558,0
5009559,0
5009560,0
5009561,0
5009562,1
5009563,0
5009564,1
5009565,1
5009566,1
5009567,0
5009568,1
5009569,1
5009570,1
5009571,1
5009572,1
5009573,1
5009574,1
5009575,0
5009576,0
5009577,0
5009578,0
5009579,0
5009580,0
5009581,0
5009582,0
5009583,1
5009584,0
5009585,0
5009586,0
5009590,0
5009591,0
5009592,1
5009593,0
5009594,0
5009595,0
5009597,0
5009599,0
5009600,0
5009602,1
5009603,0
5009605,0
5009606,0
5009607,0
5009608,1
5009609,0
5009610,0
5009611,0
5009612,1
5009613,1
5009614,0
5009617,0
5009618,0
5009620,1
5009622,1
5009623,0
5009624,0
5009625,1
5009627,0
5009628,0
5009629,1
5009631,1
5009632,1
5009633,0
5009634,0
5009636,0
5009637,1
5009638,0
5009639,1
5009642,0
5009643,0
5009646,1
5009647,0
5009648,1
5009651,1
5009653,0
5009654,1
5009655,0
5009656,1
5009657,0
5009658,1
5009660,1
5009661,1
5009662,1
5009663,0
5009664,1
5009665,1
5009666,1
5009667,0
5009668,0
5009671,0
5009672,0
5009673,1
5009674,1
5009675,0
5009676,1
5009677,1
5009678,0
5009680,1
5009681,1
5009682,1
5009683,1
5009684,0
5009685,0
5009686,1
5009687,1
5009688,1
5009689,0
5009690,0
5009691,0
5009693,0
5009694,0
5009695,0
5009698,0
5009699,0
5009700,0
5009701,0
5009702,0
5009703,0
5009704,1
5009705,1
5009706,0
5009707,0
5009709,1
5009711,0
5009712,0
5009713,0
5009714,0
5009715,1
5009716,0
5009717,0
5009718,0
5009719,0
5009722,1
5009724,1
5009725,0
5009726,0
5009727,1
5009729,1
5009730,0
5009731,1
5009732,1
5009733,1
5009734,1
5009736,0
5009737,0
5009738,0
5009739,0
5009740,0
5009741,0
5009742,0
5009743,0
5009744,0
5009745,0
5009746,0
5009748,0
5009749,0
5009750,0
5009751,1
5009752,0
5009753,0
5009754,0
5009755,0
5009757,1
5009758,1
5009759,0
5009760,1
5009761,0
5009762,0
5009764,0
5009765,1
5009766,1
5009767,0
5009768,0
5009773,0
5009774,1
5009775,0
5009777,0
5009779,0
5009783,0
5009784,0
5009785,0
5009788,0
5009789,0
5009790,1
5009791,1
5009792,0
5009794,0
5009796,0
5009797,0
5009798,0
5009799,1
5009800,0
5009801,0
5009802,0
5009803,0
5009804,1
5009805,0
5009806,0
5009807,1
5009808,1
5009809,1
5009810,0
5009811,0
5009812,1
5009813,1
5009814,0
5009816,0
5009817,1
5009819,0
5009820,0
5009821,0
5009822,0
5009823,0
5009824,0
5009825,0
5009826,0
5009827,1
5009828,0
5009829,1
5009830,1
5009831,1
5009832,0
5009833,1
5009834,0
5009835,1
5009836,1
5009837,0
5009838,0
5009839,1
5009841,1
5009843,0
5009844,1
5009845,1
5009846,1
5009847,1
5009848,0
5009849,0
5009850,0
5009851,0
5009852,1
5009853,1
5009854,0
5009856,0
5009857,0
5009858,0
5009859,0
5009860,0
5009864,0
5009865,1
5009866,0
5009867,1
5009868,0
5009872,1
5009873,0
5009874,1
5009875,0
5009877,1
5009878,0
5009879,0
5009880,0
5009881,0
5009882,0
5009883,0
5009884,1
5009885,0
5009886,0
5009887,0
5009888,0
5009889,0
5009890,0
5009893,0
5009894,0
5009897,0
5009898,1
5009899,0
5009900,1
5009903,1
5009906,1
5009907,0
5009908,0
5009909,1
5009910,1
5009911,1
5009914,0
5009915,1
5009916,0
5009917,0
5009918,0
5009919,1
5009922,0
5009923,1
5009924,0
5009925,0
5009927,0
5009928,1
5009929,0
5009930,1
5009931,0
5009932,0
5009934,0
5009935,0
5009938,0
5009939,0
5009940,0
5009941,0
5009942,0
5009943,0
5009944,0
5009945,0
5009946,1
5009947,1
5009949,0
5009950,0
5009951,1
5009952,1
5009954,1
5009955,0
5009957,1
5009958,0
5009960,1
5009961,0
5009965,0
5009966,1
5009967,0
5009968,1
5009969,1
5009970,1
5009971,1
5009978,1
5009979,0
5009980,0
5009981,0
5009983,0
5009984,0
5009985,0
5009986,0
5009988,1
5009989,0
5009990,0
5009991,1
5009992,1
5009993,1
5009994,0
5009995,1
5009996,0
5009997,1
5009998,1
5009999,1
5010000,1
5010001,0
5010002,1
5010003,0
5010004,0
5010005,0
5010006,0
5010007,0
5010009,1
5010010,0
5010011,0
5010012,0
5010015,0
5010016,0
5010017,0
5010018,0
5010019,0
5010020,1
5010021,1
5010023,0
5010025,0
5010026,1
5010027,0
5010028,1
5010031,0
5010032,0
5010036,0
5010037,0
5010038,0
5010039,1
5010040,1
5010041,1
5010042,1
5010043,1
5010044,1
5010045,1
5010046,1
5010047,1
5010048,1
5010049,0
5010052,1
5010053,0
5010055,0
5010056,0
5010057,0
5010058,1
5010059,1
5010060,0
5010061,0
5010062,0
5010063,0
5010064,0
5010066,1
5010067,0
5010068,0
5010070,0
5010072,1
5010073,0
5010075,0
5010076,1
5010077,1
5010078,0
5010079,0
5010081,1
5010083,0
5010084,0
5010085,0
5010086,0
5010087,0
5010088,1
5010089,0
5010090,1
5010091,1
5010092,1
5010093,0
5010094,0
5010099,1
5010101,1
5010102,1
5010104,0
5010105,0
5010106,0
5010108,0
5010109,0
5010110,0
5010111,0
5010112,0
5010113,0
5010114,1
5010115,0
5010116,0
5010117,1
5010118,0
5010119,0
5010120,1
5010121,0
5010122,0
5010123,0
5010124,1
5010126,1
5010127,0
5010128,0
5010129,1
5010133,1
5010135,1
5010136,1
5010137,1
5010138,0
5010139,0
5010140,0
5010141,0
5010143,0
5010144,0
5010145,0
5010146,0
5010147,0
5010150,1
5010151,0
5010152,1
5010153,1
5010154,1
5010156,0
5010158,1
5010159,0
5010160,0
5010161,1
5010162,0
5010163,0
5010164,0
5010165,0
5010166,0
5010170,0
5010172,0
5010173,0
5010174,0
5010175,0
5010176,1
5010177,0
5010178,0
5010179,1
5010182,1
5010183,1
5010184,1
5010185,1
5010186,1
5010187,1
5010188,1
5010190,0
5010192,0
5010193,1
5010195,1
5010196,1
5010197,0
5010198,0
5010199,0
5010200,0
5010201,0
5010202,0
5010203,0
5010204,0
5010205,0
5010206,0
5010207,0
5010208,0
5010209,0
5010210,1
5010211,0
5010212,0
5010213,0
5010215,0
5010217,0
5010218,1
5010222,1
5010223,0
5010224,1
5010225,0
5010226,0
5010227,1
5010228,1
5010230,1
5010231,1
5010234,1
5010235,0
5010236,0
5010238,0
5010239,0
5010240,0
5010241,0
5010242,0
5010243,1
5010244,1
5010245,0
5010246,1
5010247,1
5010248,1
5010249,1
5010250,0
5010253,1
5010256,0
5010257,0
5010258,1
5010259,1
5010261,0
5010262,0
5010263,1
5010264,1
5010265,0
5010266,0
5010268,0
5010269,0
5010270,0
5010271,1
5010272,0
5010273,0
5010274,0
5010275,1
5010276,1
5010277,0
5010278,0
5010279,1
5010280,1
5010281,0
5010282,0
5010283,1
5010284,1
5010285,1
5010286,1
5010287,1
5010288,1
5010289,1
5010290,1
5010291,1
5010292,1
5010293,0
5010294,0
5010295,1
5010296,0
5010297,0
5010298,0
5010299,0
5010300,0
5010302,0
5010303,0
5010304,0
5010305,1
5010306,1
5010307,1
5010309,0
5010310,0
5010311,1
5010312,0
5010313,0
5010314,0
5010315,0
5010316,0
5010317,0
5010318,0
5010319,1
5010320,1
5010321,1
5010322,1
5010323,0
5010324,0
5010325,1
5010326,1
5010327,1
5010328,0
5010329,0
5010330,1
5010331,1
5010332,0
5010333,1
5010334,0
5010335,1
5010336,0
5010337,0
5010338,0
5010339,0
5010340,0
5010341,1
5010342,0
5010343,1
5010344,0
5010345,0
5010346,0
5010347,0
5010348,1
5010351,1
5010352,1
5010356,0
5010358,0
5010359,0
5010360,1
5010361,1
5010362,1
5010363,0
5010364,0
5010365,1
5010366,1
5010367,0
5010368,1
5010369,0
5010370,1
5010371,0
5010372,0
5010373,1
5010374,1
5010375,1
5010376,1
5010377,1
5010378,1
5010379,0
5010380,0
5010381,1
5010382,1
5010383,1
5010385,1
5010386,0
5010387,1
5010388,0
5010389,0
5010390,0
5010391,1
5010394,0
5010396,0
5010397,0
5010398,0
5010400,0
5010402,0
5010404,0
5010406,0
5010407,0
5010408,0
